K,N,run,seed,converged,conv_sec,conv_rounds,committed_frac,avg_degree,msgs_per_bs,proposes,conflicts,dropped,interference,zero_interf,avg_mbps_served,jain
6,60,10,1400052,true,0.4655,9.311,1.0000,8.367,25.467,516,8,0,2.484219e-09,false,118.250,0.8076
6,60,11,1400053,true,0.4704,9.408,1.0000,8.000,24.333,492,8,0,3.364519e-09,false,118.750,0.8058
6,60,12,1400054,true,0.4506,9.012,1.0000,9.200,27.917,562,9,0,2.183586e-09,false,121.677,0.8372
6,60,13,1400055,true,0.4022,8.043,1.0000,8.800,26.550,528,9,0,4.775740e-09,false,121.276,0.8122
6,60,14,1400056,true,0.4299,8.599,1.0000,9.467,28.733,576,12,0,7.955395e-09,false,97.434,0.6846
6,60,15,1400057,true,0.4055,8.110,1.0000,10.100,30.367,606,4,0,3.177509e-09,false,122.284,0.8262
6,60,16,1400058,true,0.4051,8.101,1.0000,9.900,29.883,594,11,0,5.870716e-09,false,101.050,0.7171
6,60,17,1400059,true,0.4584,9.167,1.0000,8.567,26.050,526,9,0,2.334136e-09,false,124.828,0.8428
6,60,18,1400060,true,0.5022,10.044,1.0000,8.300,25.167,509,5,0,1.678340e-09,false,126.273,0.8531
6,60,19,1400061,true,0.4482,8.963,1.0000,9.233,28.317,577,14,0,2.624124e-09,false,124.171,0.8487
6,60,20,1400062,true,0.4874,9.749,1.0000,10.100,30.850,630,9,0,3.256420e-09,false,110.863,0.7725
6,60,21,1400063,true,0.4933,9.866,1.0000,9.267,28.200,568,12,0,3.905632e-09,false,110.804,0.7545
6,60,22,1400064,true,0.4612,9.225,1.0000,8.567,26.133,530,10,0,3.308757e-09,false,117.365,0.8144
6,60,23,1400065,true,0.4011,8.023,1.0000,8.167,24.583,490,5,0,3.727921e-09,false,138.226,0.9013
6,60,24,1400066,true,0.4924,9.848,1.0000,9.067,27.633,557,13,0,3.177689e-09,false,117.228,0.8048
6,60,25,1400067,true,0.4827,9.654,1.0000,8.833,26.883,546,7,0,1.851526e-09,false,136.396,0.9091
6,60,26,1400068,true,0.4301,8.601,1.0000,8.867,26.800,537,7,0,3.250825e-09,false,119.564,0.8051
6,60,27,1400069,true,0.4002,8.004,1.0000,9.300,28.067,558,10,0,4.121260e-09,false,114.162,0.7750
6,60,28,1400070,true,0.4041,8.082,1.0000,8.733,26.317,524,7,0,2.405960e-09,false,113.146,0.7713
6,60,29,1400071,true,0.4820,9.640,1.0000,10.633,32.317,654,9,0,5.547449e-09,false,102.035,0.7060
6,80,0,1500042,true,0.4471,8.943,1.0000,12.200,37.375,1006,32,0,1.228092e-08,false,73.214,0.5917
6,80,1,1500043,true,0.4104,8.209,1.0000,12.150,36.913,985,24,0,9.677177e-09,false,80.827,0.6110
6,80,2,1500044,true,0.4010,8.021,1.0000,11.650,35.237,932,23,0,9.882723e-09,false,97.025,0.7033
6,80,3,1500045,true,0.4236,8.471,1.0000,13.100,39.900,1068,28,0,1.313483e-08,false,85.146,0.6305
6,80,4,1500046,true,0.4443,8.886,1.0000,13.525,41.075,1096,26,0,1.452064e-08,false,84.726,0.6283
6,80,5,1500047,true,0.4051,8.102,1.0000,13.225,39.913,1058,19,0,1.412904e-08,false,80.028,0.5972
6,80,6,1500048,true,0.4244,8.487,1.0000,12.375,37.888,1024,27,0,1.001750e-08,false,76.282,0.6205
6,80,7,1500049,true,0.4065,8.131,1.0000,12.400,37.513,992,25,0,1.161737e-08,false,79.216,0.6220
6,80,8,1500050,true,0.4694,9.389,1.0000,11.500,35.275,955,27,0,1.023849e-08,false,86.050,0.6202
6,80,9,1500051,true,0.4462,8.923,1.0000,12.225,37.112,993,20,0,1.303857e-08,false,74.475,0.6207
6,80,10,1500052,true,0.5011,10.021,1.0000,13.375,40.788,1100,23,0,2.214328e-08,false,68.687,0.5796
6,80,11,1500053,true,0.5759,11.518,1.0000,13.375,41.788,1161,42,0,1.428504e-08,false,78.772,0.6376
6,80,12,1500054,true,0.4470,8.939,1.0000,12.475,37.938,1015,24,0,1.600724e-08,false,76.094,0.5879
6,80,13,1500055,true,0.4912,9.823,1.0000,10.850,33.150,897,19,0,7.252513e-09,false,99.703,0.7090
6,80,14,1500056,true,0.4403,8.807,1.0000,11.350,34.462,927,14,0,1.285527e-08,false,92.937,0.6804
6,80,15,1500057,true,0.4039,8.079,1.0000,11.625,35.188,930,25,0,8.080330e-09,false,88.373,0.6634
6,80,16,1500058,true,0.4312,8.623,1.0000,11.550,35.100,938,22,0,8.711147e-09,false,85.592,0.6468
6,80,17,1500059,true,0.4642,9.285,1.0000,12.475,38.350,1032,40,0,1.444776e-08,false,82.546,0.6012
6,80,18,1500060,true,0.4322,8.644,1.0000,11.850,35.900,959,17,0,9.202118e-09,false,92.264,0.7144
6,80,19,1500061,true,0.4013,8.025,1.0000,12.500,37.763,1000,21,0,1.298955e-08,false,81.221,0.5972
6,80,20,1500062,true,0.4044,8.088,1.0000,11.500,34.725,922,16,0,1.180529e-08,false,93.131,0.7058
6,80,21,1500063,true,0.4050,8.099,1.0000,12.250,36.913,980,13,0,1.378166e-08,false,83.670,0.6470
6,80,22,1500064,true,0.4634,9.269,1.0000,12.375,37.500,1000,20,0,9.120853e-09,false,88.739,0.6870
6,80,23,1500065,true,0.4361,8.721,1.0000,11.775,36.000,972,24,0,9.137178e-09,false,96.530,0.7141
6,80,24,1500066,true,0.4997,9.994,1.0000,12.500,37.888,1010,21,0,9.173897e-09,false,80.226,0.6518
6,80,25,1500067,true,0.4404,8.807,1.0000,11.975,36.362,968,25,0,9.400757e-09,false,78.390,0.6107
6,80,26,1500068,true,0.4041,8.081,1.0000,12.625,38.175,1010,24,0,1.423747e-08,false,80.017,0.6275
6,80,27,1500069,false,2.0021,40.042,0.9750,12.100,45.975,1643,134,0,9.790669e-09,false,89.545,0.6524
6,80,28,1500070,true,0.4053,8.107,1.0000,11.600,35.112,928,25,0,8.257410e-09,false,91.339,0.6875
6,80,29,1500071,true,0.4827,9.655,1.0000,12.125,37.300,1013,31,0,1.504895e-08,false,89.793,0.6650
